NAME,B01003_001E,B11005_001E,B11005_002E,B11005_012E,B11005_017E,B06010_002E,B06010_003E,B06010_004E,B06010_005E,B06010_006E,B06010_007E,B06010_008E,B06010_009E,B06010_010E,B06010_011E,state,county,tract
"Census Tract 1751.09, Cuyahoga County, Ohio",2208.0,981.0,149.0,355.0,477.0,155.0,1854.0,210.0,90.0,254.0,267.0,350.0,223.0,112.0,348.0,39,035,175109
"Census Tract 1751.10, Cuyahoga County, Ohio",4924.0,2373.0,666.0,691.0,1016.0,178.0,3848.0,469.0,394.0,536.0,569.0,873.0,366.0,213.0,428.0,39,035,175110
"Census Tract 1752.01, Cuyahoga County, Ohio",6339.0,2724.0,715.0,933.0,1076.0,369.0,4997.0,656.0,287.0,604.0,796.0,726.0,490.0,384.0,1054.0,39,035,175201
"Census Tract 1752.02, Cuyahoga County, Ohio",3309.0,1438.0,517.0,581.0,340.0,177.0,2574.0,342.0,128.0,436.0,340.0,505.0,283.0,129.0,411.0,39,035,175202
"Census Tract 1761, Cuyahoga County, Ohio",2367.0,894.0,230.0,445.0,219.0,123.0,1951.0,205.0,157.0,340.0,260.0,300.0,136.0,155.0,398.0,39,035,176100
"Census Tract 1762, Cuyahoga County, Ohio",5689.0,2615.0,630.0,895.0,1090.0,493.0,4120.0,430.0,265.0,376.0,420.0,897.0,578.0,265.0,889.0,39,035,176200
"Census Tract 1771.01, Cuyahoga County, Ohio",4811.0,2152.0,441.0,729.0,982.0,202.0,3849.0,446.0,334.0,796.0,702.0,575.0,513.0,66.0,417.0,39,035,177101
"Census Tract 1771.03, Cuyahoga County, Ohio",4429.0,1941.0,473.0,603.0,865.0,470.0,3432.0,529.0,236.0,593.0,555.0,617.0,375.0,204.0,323.0,39,035,177103
"Census Tract 1771.04, Cuyahoga County, Ohio",3120.0,1333.0,351.0,463.0,519.0,236.0,2351.0,389.0,214.0,366.0,321.0,378.0,324.0,75.0,284.0,39,035,177104
"Census Tract 1772.01, Cuyahoga County, Ohio",3765.0,1496.0,512.0,512.0,472.0,225.0,2948.0,673.0,241.0,391.0,443.0,510.0,378.0,134.0,178.0,39,035,177201
"Census Tract 1772.02, Cuyahoga County, Ohio",2914.0,1248.0,312.0,452.0,484.0,228.0,2126.0,363.0,185.0,405.0,248.0,338.0,260.0,50.0,277.0,39,035,177202
"Census Tract 1773.02, Cuyahoga County, Ohio",2388.0,1043.0,231.0,413.0,399.0,236.0,1864.0,217.0,195.0,287.0,277.0,350.0,229.0,92.0,217.0,39,035,177302
"Census Tract 1773.03, Cuyahoga County, Ohio",4470.0,2203.0,362.0,797.0,1044.0,318.0,3687.0,329.0,314.0,867.0,461.0,886.0,368.0,146.0,316.0,39,035,177303
"Census Tract 1773.04, Cuyahoga County, Ohio",3711.0,1568.0,424.0,283.0,861.0,339.0,2597.0,466.0,171.0,443.0,360.0,529.0,270.0,131.0,227.0,39,035,177304
"Census Tract 37, Hamilton County, Ohio",1549.0,1082.0,111.0,153.0,818.0,120.0,1307.0,355.0,133.0,435.0,32.0,137.0,106.0,68.0,41.0,39,061,003700
"Census Tract 38, Hamilton County, Ohio",1893.0,957.0,222.0,150.0,585.0,72.0,1449.0,368.0,143.0,226.0,345.0,141.0,56.0,21.0,149.0,39,061,003800
"Census Tract 39, Hamilton County, Ohio",1639.0,756.0,196.0,146.0,414.0,188.0,1238.0,339.0,57.0,248.0,156.0,315.0,31.0,30.0,62.0,39,061,003900
"Census Tract 40, Hamilton County, Ohio",2134.0,889.0,282.0,238.0,369.0,226.0,1505.0,198.0,135.0,218.0,245.0,224.0,140.0,42.0,303.0,39,061,004000
"Census Tract 41, Hamilton County, Ohio",1395.0,658.0,117.0,164.0,377.0,151.0,1122.0,174.0,59.0,157.0,132.0,86.0,82.0,32.0,400.0,39,061,004100
"Census Tract 42, Hamilton County, Ohio",1764.0,1179.0,87.0,291.0,801.0,89.0,1558.0,112.0,65.0,191.0,64.0,293.0,266.0,35.0,532.0,39,061,004200
"Census Tract 46.02, Hamilton County, Ohio",4564.0,2077.0,627.0,415.0,1035.0,159.0,3338.0,595.0,275.0,513.0,246.0,380.0,361.0,219.0,749.0,39,061,004602
"Census Tract 46.03, Hamilton County, Ohio",3860.0,1581.0,570.0,464.0,547.0,584.0,2612.0,304.0,184.0,333.0,386.0,532.0,334.0,170.0,369.0,39,061,004603
"Census Tract 46.04, Hamilton County, Ohio",3932.0,1771.0,603.0,269.0,899.0,234.0,2704.0,388.0,279.0,360.0,294.0,488.0,313.0,66.0,516.0,39,061,004604
"Census Tract 46.05, Hamilton County, Ohio",2275.0,1220.0,184.0,305.0,731.0,122.0,1818.0,139.0,168.0,88.0,167.0,448.0,210.0,157.0,441.0,39,061,004605
"Census Tract 47.03, Hamilton County, Ohio",3693.0,1716.0,356.0,475.0,885.0,83.0,3104.0,450.0,88.0,255.0,349.0,409.0,413.0,198.0,942.0,39,061,004703
"Census Tract 48, Hamilton County, Ohio",3447.0,1440.0,536.0,403.0,501.0,182.0,2487.0,188.0,65.0,110.0,246.0,270.0,216.0,141.0,1251.0,39,061,004800
"Census Tract 49, Hamilton County, Ohio",6208.0,3263.0,674.0,877.0,1712.0,408.0,4867.0,414.0,170.0,253.0,524.0,609.0,325.0,240.0,2332.0,39,061,004900
"Census Tract 50, Hamilton County, Ohio",4843.0,2290.0,562.0,538.0,1190.0,196.0,3787.0,316.0,157.0,278.0,495.0,435.0,759.0,139.0,1208.0,39,061,005000
"Census Tract 51, Hamilton County, Ohio",2372.0,1079.0,226.0,323.0,530.0,157.0,1836.0,196.0,71.0,136.0,195.0,248.0,234.0,57.0,699.0,39,061,005100
"Census Tract 52, Hamilton County, Ohio",3235.0,1738.0,320.0,362.0,1056.0,128.0,2740.0,234.0,99.0,248.0,257.0,386.0,576.0,197.0,743.0,39,061,005200
"Census Tract 53.01, Hamilton County, Ohio",3854.0,2123.0,272.0,370.0,1481.0,65.0,3524.0,551.0,129.0,193.0,557.0,404.0,660.0,177.0,853.0,39,061,005301
"Census Tract 53.02, Hamilton County, Ohio",3352.0,1878.0,256.0,389.0,1233.0,192.0,2850.0,205.0,174.0,230.0,272.0,417.0,192.0,181.0,1179.0,39,061,005302
"Census Tract 55, Hamilton County, Ohio",3789.0,2146.0,276.0,476.0,1394.0,186.0,3197.0,416.0,389.0,510.0,455.0,596.0,329.0,126.0,376.0,39,061,005500
"Census Tract 56, Hamilton County, Ohio",5967.0,2623.0,784.0,787.0,1052.0,530.0,4371.0,540.0,243.0,875.0,496.0,870.0,482.0,353.0,512.0,39,061,005600
"Census Tract 57.01, Hamilton County, Ohio",3244.0,1598.0,585.0,349.0,664.0,386.0,2195.0,170.0,107.0,270.0,219.0,379.0,338.0,139.0,573.0,39,061,005701
"Census Tract 57.02, Hamilton County, Ohio",3616.0,1955.0,338.0,595.0,1022.0,143.0,3000.0,146.0,118.0,355.0,418.0,665.0,542.0,113.0,643.0,39,061,005702
"Census Tract 58, Hamilton County, Ohio",5020.0,2564.0,419.0,731.0,1414.0,274.0,3953.0,463.0,248.0,861.0,571.0,558.0,562.0,278.0,412.0,39,061,005800
"Census Tract 59, Hamilton County, Ohio",1306.0,609.0,189.0,73.0,347.0,146.0,861.0,67.0,84.0,107.0,76.0,213.0,61.0,24.0,229.0,39,061,005900
"Census Tract 60, Hamilton County, Ohio",5213.0,2384.0,495.0,543.0,1346.0,379.0,3991.0,610.0,644.0,517.0,568.0,614.0,577.0,145.0,316.0,39,061,006000
"Census Tract 61, Hamilton County, Ohio",3021.0,1040.0,392.0,320.0,328.0,357.0,2039.0,575.0,254.0,491.0,309.0,182.0,88.0,60.0,80.0,39,061,006100
"Census Tract 63, Hamilton County, Ohio",3608.0,1551.0,437.0,493.0,621.0,219.0,2537.0,440.0,336.0,371.0,393.0,440.0,254.0,57.0,246.0,39,061,006300
"Census Tract 64, Hamilton County, Ohio",3668.0,1692.0,392.0,375.0,925.0,346.0,2524.0,392.0,242.0,620.0,439.0,500.0,212.0,9.0,110.0,39,061,006400
"Census Tract 65.01, Hamilton County, Ohio",3160.0,615.0,156.0,351.0,108.0,233.0,2653.0,1139.0,278.0,481.0,183.0,51.0,109.0,17.0,395.0,39,061,006501
"Census Tract 65.02, Hamilton County, Ohio",2867.0,1440.0,281.0,481.0,678.0,138.0,2279.0,421.0,219.0,325.0,112.0,249.0,414.0,83.0,456.0,39,061,006502
"Census Tract 66, Hamilton County, Ohio",2107.0,926.0,163.0,150.0,613.0,164.0,1588.0,681.0,167.0,314.0,125.0,88.0,70.0,65.0,78.0,39,061,006600
"Census Tract 68, Hamilton County, Ohio",4348.0,2010.0,452.0,317.0,1241.0,569.0,2620.0,668.0,411.0,435.0,366.0,313.0,159.0,105.0,163.0,39,061,006800
"Census Tract 69, Hamilton County, Ohio",3038.0,1454.0,535.0,211.0,708.0,317.0,2071.0,626.0,284.0,194.0,258.0,262.0,196.0,9.0,242.0,39,061,006900
"Census Tract 70, Hamilton County, Ohio",2549.0,1023.0,199.0,297.0,527.0,158.0,1917.0,337.0,145.0,466.0,236.0,163.0,95.0,56.0,419.0,39,061,007000
"Census Tract 71, Hamilton County, Ohio",3469.0,1713.0,284.0,457.0,972.0,240.0,2754.0,316.0,211.0,557.0,186.0,327.0,250.0,47.0,860.0,39,061,007100
"Census Tract 72, Hamilton County, Ohio",2458.0,1382.0,160.0,258.0,964.0,119.0,2121.0,330.0,229.0,211.0,577.0,223.0,179.0,84.0,288.0,39,061,007200
"Census Tract 73, Hamilton County, Ohio",2239.0,889.0,274.0,236.0,379.0,215.0,1443.0,332.0,132.0,247.0,303.0,269.0,65.0,13.0,82.0,39,061,007300
"Census Tract 74, Hamilton County, Ohio",1687.0,853.0,193.0,152.0,508.0,106.0,1334.0,69.0,84.0,223.0,201.0,221.0,158.0,77.0,301.0,39,061,007400
"Census Tract 75, Hamilton County, Ohio",2051.0,1015.0,139.0,309.0,567.0,98.0,1720.0,175.0,104.0,308.0,272.0,287.0,217.0,24.0,333.0,39,061,007500
"Census Tract 77, Hamilton County, Ohio",2884.0,1127.0,567.0,140.0,420.0,278.0,1490.0,610.0,212.0,257.0,194.0,142.0,64.0,11.0,0.0,39,061,007700
"Census Tract 80, Hamilton County, Ohio",6204.0,2646.0,1331.0,191.0,1124.0,470.0,3111.0,774.0,517.0,1130.0,323.0,149.0,84.0,80.0,54.0,39,061,008000
"Census Tract 81, Hamilton County, Ohio",2754.0,1385.0,350.0,318.0,717.0,190.0,2008.0,362.0,135.0,612.0,217.0,361.0,128.0,75.0,118.0,39,061,008100
"Census Tract 82.01, Hamilton County, Ohio",4249.0,1819.0,519.0,455.0,845.0,274.0,2880.0,511.0,181.0,563.0,563.0,319.0,294.0,138.0,311.0,39,061,008201
"Census Tract 82.02, Hamilton County, Ohio",3397.0,1661.0,413.0,370.0,878.0,176.0,2757.0,520.0,215.0,432.0,351.0,502.0,354.0,55.0,328.0,39,061,008202
"Census Tract 83, Hamilton County, Ohio",4871.0,2207.0,546.0,757.0,904.0,543.0,3600.0,837.0,597.0,725.0,487.0,296.0,369.0,29.0,260.0,39,061,008300
"Census Tract 84, Hamilton County, Ohio",1985.0,980.0,419.0,146.0,415.0,253.0,1434.0,303.0,185.0,253.0,176.0,217.0,79.0,41.0,180.0,39,061,008400
"Census Tract 85.01, Hamilton County, Ohio",2828.0,1118.0,348.0,206.0,564.0,264.0,1615.0,345.0,300.0,319.0,194.0,103.0,66.0,182.0,106.0,39,061,008501
"Census Tract 8110.02, Mahoning County, Ohio",7602.0,2769.0,965.0,1133.0,671.0,436.0,5282.0,658.0,319.0,684.0,465.0,884.0,670.0,350.0,1252.0,39,099,811002
"Census Tract 8111, Mahoning County, Ohio",1113.0,502.0,107.0,192.0,203.0,89.0,904.0,155.0,122.0,189.0,124.0,122.0,85.0,43.0,64.0,39,099,811100
"Census Tract 8112, Mahoning County, Ohio",2258.0,923.0,286.0,339.0,298.0,96.0,1696.0,263.0,68.0,252.0,207.0,208.0,162.0,179.0,357.0,39,099,811200
"Census Tract 8113.01, Mahoning County, Ohio",3701.0,1498.0,602.0,395.0,501.0,199.0,2691.0,538.0,223.0,345.0,409.0,451.0,274.0,197.0,254.0,39,099,811301
"Census Tract 8113.02, Mahoning County, Ohio",2783.0,1230.0,308.0,437.0,485.0,115.0,2117.0,362.0,241.0,395.0,371.0,412.0,178.0,55.0,103.0,39,099,811302
"Census Tract 8114, Mahoning County, Ohio",2732.0,1319.0,337.0,334.0,648.0,140.0,2131.0,424.0,172.0,258.0,401.0,285.0,194.0,115.0,282.0,39,099,811400
"Census Tract 8115, Mahoning County, Ohio",5548.0,2409.0,531.0,1123.0,755.0,465.0,4367.0,562.0,515.0,515.0,571.0,906.0,605.0,229.0,464.0,39,099,811500
"Census Tract 8116, Mahoning County, Ohio",3432.0,1690.0,287.0,603.0,800.0,125.0,2834.0,424.0,226.0,376.0,335.0,497.0,367.0,93.0,516.0,39,099,811600
"Census Tract 8117, Mahoning County, Ohio",2429.0,1162.0,370.0,314.0,478.0,216.0,1776.0,325.0,167.0,247.0,228.0,273.0,190.0,122.0,224.0,39,099,811700
"Census Tract 8118, Mahoning County, Ohio",1646.0,630.0,193.0,158.0,279.0,169.0,1081.0,180.0,85.0,311.0,145.0,111.0,141.0,20.0,88.0,39,099,811800
"Census Tract 8119.01, Mahoning County, Ohio",4241.0,1740.0,513.0,671.0,556.0,286.0,3267.0,573.0,264.0,353.0,448.0,645.0,381.0,135.0,468.0,39,099,811901
"Census Tract 8119.02, Mahoning County, Ohio",3358.0,1434.0,237.0,651.0,546.0,178.0,2759.0,305.0,383.0,424.0,272.0,324.0,415.0,158.0,478.0,39,099,811902
"Census Tract 8120.01, Mahoning County, Ohio",5253.0,2332.0,598.0,699.0,1035.0,380.0,4039.0,574.0,509.0,615.0,685.0,454.0,319.0,317.0,566.0,39,099,812001
"Census Tract 8120.02, Mahoning County, Ohio",3978.0,1841.0,507.0,546.0,788.0,229.0,3227.0,516.0,260.0,388.0,415.0,598.0,367.0,143.0,540.0,39,099,812002
"Census Tract 8121.01, Mahoning County, Ohio",5384.0,2029.0,652.0,814.0,563.0,466.0,3524.0,517.0,224.0,205.0,380.0,473.0,421.0,218.0,1086.0,39,099,812101
"Census Tract 8121.02, Mahoning County, Ohio",3961.0,1535.0,417.0,707.0,411.0,398.0,2826.0,345.0,136.0,219.0,716.0,334.0,294.0,283.0,499.0,39,099,812102
"Census Tract 8122, Mahoning County, Ohio",6151.0,2492.0,677.0,1096.0,719.0,255.0,4910.0,511.0,355.0,842.0,606.0,762.0,663.0,277.0,894.0,39,099,812200
"Census Tract 8123.01, Mahoning County, Ohio",4138.0,1759.0,670.0,492.0,597.0,229.0,2901.0,501.0,289.0,500.0,405.0,613.0,251.0,187.0,155.0,39,099,812301
"Census Tract 8123.02, Mahoning County, Ohio",5483.0,2409.0,622.0,922.0,865.0,268.0,4579.0,840.0,381.0,790.0,610.0,799.0,769.0,111.0,279.0,39,099,812302
"Census Tract 8124, Mahoning County, Ohio",3131.0,1295.0,393.0,275.0,627.0,367.0,2212.0,550.0,298.0,510.0,325.0,326.0,112.0,25.0,66.0,39,099,812400
"Census Tract 8125, Mahoning County, Ohio",5007.0,2207.0,495.0,983.0,729.0,542.0,3910.0,655.0,277.0,657.0,510.0,704.0,442.0,376.0,289.0,39,099,812500
"Census Tract 8126.01, Mahoning County, Ohio",3904.0,2394.0,354.0,433.0,1607.0,169.0,3277.0,475.0,271.0,635.0,724.0,673.0,161.0,42.0,296.0,39,099,812601
"Census Tract 8126.02, Mahoning County, Ohio",5557.0,2440.0,522.0,1236.0,682.0,254.0,4689.0,859.0,855.0,540.0,592.0,951.0,224.0,195.0,473.0,39,099,812602
"Census Tract 8126.04, Mahoning County, Ohio",5309.0,2251.0,506.0,834.0,911.0,466.0,4327.0,447.0,607.0,588.0,807.0,630.0,703.0,56.0,489.0,39,099,812604
"Census Tract 8126.05, Mahoning County, Ohio",2579.0,1029.0,318.0,520.0,191.0,191.0,1997.0,236.0,152.0,189.0,292.0,271.0,257.0,130.0,470.0,39,099,812605
"Census Tract 8127, Mahoning County, Ohio",1955.0,878.0,228.0,326.0,324.0,184.0,1482.0,263.0,121.0,312.0,89.0,217.0,129.0,136.0,215.0,39,099,812700
"Census Tract 8128, Mahoning County, Ohio",3557.0,1594.0,323.0,742.0,529.0,199.0,2808.0,375.0,299.0,450.0,367.0,467.0,374.0,132.0,344.0,39,099,812800
"Census Tract 8129, Mahoning County, Ohio",4009.0,1677.0,458.0,791.0,428.0,342.0,3021.0,390.0,242.0,466.0,383.0,515.0,440.0,133.0,452.0,39,099,812900
"Census Tract 8130, Mahoning County, Ohio",4304.0,1748.0,479.0,679.0,590.0,265.0,3249.0,638.0,278.0,669.0,570.0,414.0,335.0,129.0,216.0,39,099,813000
"Census Tract 8132, Mahoning County, Ohio",4213.0,1963.0,391.0,725.0,847.0,313.0,3334.0,585.0,489.0,744.0,488.0,510.0,278.0,55.0,185.0,39,099,813200
"Census Tract 8133, Mahoning County, Ohio",3128.0,1279.0,333.0,413.0,533.0,500.0,2124.0,343.0,280.0,401.0,255.0,331.0,254.0,106.0,154.0,39,099,813300
"Census Tract 8134, Mahoning County, Ohio",3363.0,1274.0,414.0,576.0,284.0,339.0,2544.0,454.0,170.0,304.0,304.0,416.0,350.0,139.0,407.0,39,099,813400
"Census Tract 8135.01, Mahoning County, Ohio",3298.0,1424.0,245.0,578.0,601.0,169.0,2798.0,422.0,279.0,545.0,238.0,556.0,313.0,122.0,323.0,39,099,813501
"Census Tract 8135.02, Mahoning County, Ohio",4065.0,1766.0,425.0,829.0,512.0,237.0,3472.0,438.0,191.0,243.0,456.0,688.0,308.0,166.0,982.0,39,099,813502
"Census Tract 8136.01, Mahoning County, Ohio",5464.0,2396.0,475.0,1153.0,768.0,351.0,4475.0,645.0,397.0,819.0,590.0,720.0,341.0,283.0,680.0,39,099,813601
"Census Tract 8136.02, Mahoning County, Ohio",2334.0,947.0,392.0,284.0,271.0,233.0,1565.0,321.0,214.0,306.0,156.0,196.0,173.0,142.0,57.0,39,099,813602
"Census Tract 8137, Mahoning County, Ohio",2867.0,1221.0,102.0,303.0,816.0,334.0,2330.0,1022.0,210.0,484.0,318.0,152.0,100.0,11.0,33.0,39,099,813700
"Census Tract 8138, Mahoning County, Ohio",3378.0,1530.0,433.0,373.0,724.0,312.0,2499.0,1008.0,356.0,501.0,289.0,183.0,47.0,59.0,56.0,39,099,813800
"Census Tract 8139, Mahoning County, Ohio",1625.0,880.0,151.0,207.0,522.0,143.0,1260.0,331.0,195.0,262.0,245.0,165.0,0.0,30.0,32.0,39,099,813900
"Census Tract 8140, Mahoning County, Ohio",3009.0,978.0,358.0,327.0,293.0,580.0,2025.0,1023.0,355.0,345.0,184.0,76.0,13.0,16.0,13.0,39,099,814000
"Census Tract 8141, Mahoning County, Ohio",2714.0,1110.0,363.0,279.0,468.0,121.0,1764.0,491.0,336.0,388.0,219.0,278.0,50.0,2.0,0.0,39,099,814100
"Census Tract 8142, Mahoning County, Ohio",2201.0,1048.0,276.0,274.0,498.0,184.0,1695.0,369.0,317.0,282.0,277.0,250.0,92.0,37.0,71.0,39,099,814200
"Census Tract 1, Marion County, Ohio",1044.0,549.0,128.0,149.0,272.0,73.0,843.0,206.0,58.0,263.0,107.0,117.0,70.0,0.0,22.0,39,101,000100
"Census Tract 2, Marion County, Ohio",3105.0,1275.0,318.0,371.0,586.0,472.0,2037.0,491.0,333.0,480.0,378.0,120.0,159.0,65.0,11.0,39,101,000200
"Census Tract 3, Marion County, Ohio",1904.0,802.0,196.0,286.0,320.0,211.0,1395.0,329.0,200.0,208.0,293.0,220.0,58.0,41.0,46.0,39,101,000300
"Census Tract 4, Marion County, Ohio",3312.0,1423.0,376.0,602.0,445.0,202.0,2552.0,444.0,378.0,554.0,351.0,437.0,189.0,24.0,175.0,39,101,000400
"Census Tract 5315.02, Summit County, Ohio",4234.0,1662.0,507.0,845.0,310.0,462.0,2901.0,364.0,228.0,332.0,334.0,257.0,351.0,140.0,895.0,39,153,531502
"Census Tract 5316.01, Summit County, Ohio",4279.0,1856.0,407.0,851.0,598.0,190.0,3561.0,382.0,233.0,562.0,491.0,615.0,593.0,154.0,531.0,39,153,531601
"Census Tract 5316.02, Summit County, Ohio",3315.0,1139.0,387.0,526.0,226.0,119.0,2414.0,457.0,186.0,315.0,351.0,291.0,326.0,121.0,367.0,39,153,531602
"Census Tract 5317.01, Summit County, Ohio",4166.0,1697.0,322.0,966.0,409.0,141.0,3473.0,648.0,176.0,381.0,475.0,698.0,404.0,202.0,489.0,39,153,531701
"Census Tract 5317.02, Summit County, Ohio",3928.0,1530.0,362.0,836.0,332.0,230.0,3119.0,415.0,211.0,390.0,458.0,419.0,503.0,185.0,538.0,39,153,531702
"Census Tract 5318.01, Summit County, Ohio",5463.0,2766.0,415.0,1064.0,1287.0,310.0,4532.0,586.0,392.0,600.0,766.0,839.0,407.0,282.0,660.0,39,153,531801
"Census Tract 5318.02, Summit County, Ohio",4156.0,1816.0,462.0,690.0,664.0,285.0,3277.0,329.0,300.0,403.0,494.0,788.0,437.0,229.0,297.0,39,153,531802
"Census Tract 5320.01, Summit County, Ohio",4135.0,1646.0,389.0,760.0,497.0,288.0,3216.0,540.0,237.0,400.0,659.0,423.0,407.0,174.0,376.0,39,153,532001
"Census Tract 5320.03, Summit County, Ohio",3811.0,1576.0,487.0,663.0,426.0,314.0,2919.0,445.0,139.0,436.0,360.0,522.0,353.0,143.0,521.0,39,153,532003
"Census Tract 5320.04, Summit County, Ohio",4038.0,1554.0,347.0,617.0,590.0,287.0,3168.0,584.0,275.0,357.0,266.0,485.0,410.0,200.0,591.0,39,153,532004
"Census Tract 5322.02, Summit County, Ohio",6930.0,3263.0,787.0,1003.0,1473.0,350.0,5526.0,686.0,395.0,622.0,589.0,852.0,871.0,268.0,1243.0,39,153,532202
"Census Tract 5323.01, Summit County, Ohio",5855.0,2053.0,893.0,864.0,296.0,552.0,4094.0,900.0,110.0,218.0,413.0,267.0,325.0,176.0,1685.0,39,153,532301
"Census Tract 5323.02, Summit County, Ohio",5083.0,1962.0,474.0,760.0,728.0,313.0,3931.0,442.0,363.0,368.0,418.0,537.0,453.0,301.0,1049.0,39,153,532302
"Census Tract 5325.01, Summit County, Ohio",3114.0,1072.0,361.0,499.0,212.0,178.0,2494.0,502.0,198.0,228.0,280.0,122.0,215.0,154.0,795.0,39,153,532501
"Census Tract 5325.02, Summit County, Ohio",3037.0,1359.0,245.0,591.0,523.0,122.0,2442.0,414.0,173.0,272.0,443.0,238.0,146.0,69.0,687.0,39,153,532502
"Census Tract 5326, Summit County, Ohio",2519.0,1069.0,240.0,466.0,363.0,131.0,1989.0,253.0,170.0,237.0,195.0,216.0,223.0,108.0,587.0,39,153,532600
"Census Tract 5327.01, Summit County, Ohio",7858.0,3193.0,1034.0,1225.0,934.0,437.0,5893.0,540.0,351.0,644.0,782.0,657.0,672.0,249.0,1998.0,39,153,532701
"Census Tract 5327.02, Summit County, Ohio",3667.0,1450.0,420.0,475.0,555.0,208.0,2795.0,439.0,136.0,445.0,460.0,614.0,314.0,181.0,206.0,39,153,532702
"Census Tract 5327.03, Summit County, Ohio",5854.0,2278.0,745.0,916.0,617.0,373.0,4511.0,423.0,299.0,526.0,663.0,715.0,779.0,177.0,929.0,39,153,532703
"Census Tract 5327.05, Summit County, Ohio",7193.0,2732.0,846.0,1158.0,728.0,872.0,5333.0,778.0,235.0,541.0,779.0,628.0,495.0,303.0,1574.0,39,153,532705
"Census Tract 5327.06, Summit County, Ohio",3735.0,2009.0,230.0,734.0,1045.0,120.0,3279.0,570.0,228.0,377.0,281.0,439.0,392.0,79.0,913.0,39,153,532706
"Census Tract 5327.08, Summit County, Ohio",5109.0,1862.0,489.0,974.0,399.0,222.0,4300.0,708.0,299.0,654.0,512.0,460.0,706.0,266.0,695.0,39,153,532708
"Census Tract 5329.01, Summit County, Ohio",1457.0,593.0,116.0,320.0,157.0,99.0,1195.0,152.0,93.0,126.0,133.0,286.0,103.0,74.0,228.0,39,153,532901
"Census Tract 5329.02, Summit County, Ohio",9446.0,3752.0,1157.0,1196.0,1399.0,663.0,6863.0,1069.0,512.0,910.0,679.0,870.0,838.0,411.0,1574.0,39,153,532902
"Census Tract 5329.99, Summit County, Ohio",5511.0,2265.0,635.0,1046.0,584.0,308.0,4205.0,754.0,189.0,535.0,580.0,500.0,516.0,289.0,842.0,39,153,532999
"Census Tract 5330, Summit County, Ohio",1777.0,802.0,130.0,281.0,391.0,137.0,1351.0,207.0,78.0,231.0,222.0,218.0,102.0,76.0,217.0,39,153,533000
"Census Tract 5331.01, Summit County, Ohio",4938.0,1590.0,803.0,682.0,105.0,555.0,3204.0,480.0,186.0,210.0,202.0,305.0,222.0,234.0,1365.0,39,153,533101
"Census Tract 5331.02, Summit County, Ohio",2418.0,777.0,334.0,350.0,93.0,152.0,1670.0,234.0,78.0,157.0,176.0,128.0,192.0,90.0,615.0,39,153,533102
"Census Tract 5332, Summit County, Ohio",5479.0,2049.0,766.0,962.0,321.0,411.0,4072.0,539.0,469.0,321.0,201.0,463.0,592.0,271.0,1216.0,39,153,533200
"Census Tract 5334, Summit County, Ohio",5714.0,2575.0,532.0,767.0,1276.0,550.0,4595.0,797.0,455.0,752.0,535.0,794.0,451.0,211.0,600.0,39,153,533400
"Census Tract 5335.01, Summit County, Ohio",8260.0,3297.0,1232.0,965.0,1100.0,728.0,6080.0,921.0,247.0,713.0,358.0,461.0,876.0,286.0,2218.0,39,153,533501
"Census Tract 5335.02, Summit County, Ohio",3881.0,1536.0,451.0,778.0,307.0,135.0,2989.0,268.0,227.0,421.0,353.0,404.0,469.0,96.0,751.0,39,153,533502
"Census Tract 5340, Summit County, Ohio",6760.0,2705.0,897.0,1121.0,687.0,364.0,4940.0,583.0,559.0,404.0,385.0,426.0,551.0,303.0,1729.0,39,153,534000
"Census Tract 5341, Summit County, Ohio",2654.0,836.0,358.0,426.0,52.0,306.0,1770.0,337.0,40.0,164.0,123.0,131.0,73.0,77.0,825.0,39,153,534100
"Census Tract 9203, Trumbull County, Ohio",2875.0,1374.0,428.0,306.0,640.0,292.0,2195.0,330.0,331.0,515.0,151.0,475.0,243.0,57.0,93.0,39,155,920300
"Census Tract 9204, Trumbull County, Ohio",2274.0,866.0,356.0,133.0,377.0,457.0,1285.0,302.0,134.0,264.0,311.0,189.0,61.0,18.0,6.0,39,155,920400
"Census Tract 9207, Trumbull County, Ohio",4367.0,1170.0,299.0,470.0,401.0,407.0,3448.0,1734.0,433.0,658.0,189.0,191.0,118.0,15.0,110.0,39,155,920700
"Census Tract 9208, Trumbull County, Ohio",1811.0,1052.0,135.0,111.0,806.0,95.0,1488.0,351.0,243.0,434.0,189.0,144.0,86.0,27.0,14.0,39,155,920800
"Census Tract 9209, Trumbull County, Ohio",2886.0,1297.0,345.0,369.0,583.0,279.0,1992.0,561.0,250.0,382.0,300.0,233.0,113.0,55.0,98.0,39,155,920900
"Census Tract 9210, Trumbull County, Ohio",5246.0,2670.0,375.0,790.0,1505.0,727.0,3835.0,782.0,593.0,702.0,556.0,559.0,281.0,198.0,164.0,39,155,921000
"Census Tract 9211, Trumbull County, Ohio",3685.0,1760.0,461.0,562.0,737.0,384.0,2741.0,905.0,395.0,513.0,495.0,287.0,109.0,0.0,37.0,39,155,921100
"Census Tract 9212, Trumbull County, Ohio",1660.0,708.0,263.0,225.0,220.0,130.0,1024.0,220.0,95.0,161.0,173.0,148.0,126.0,63.0,38.0,39,155,921200
"Census Tract 9213, Trumbull County, Ohio",2191.0,1049.0,179.0,286.0,584.0,52.0,1858.0,447.0,273.0,424.0,279.0,280.0,63.0,32.0,60.0,39,155,921300
