B01003_001E,NAME,state,county,tract
3904,"Census Tract 8126.01, Mahoning County, Ohio",39,099,812601
5557,"Census Tract 8126.02, Mahoning County, Ohio",39,099,812602
5309,"Census Tract 8126.04, Mahoning County, Ohio",39,099,812604
2579,"Census Tract 8126.05, Mahoning County, Ohio",39,099,812605
1955,"Census Tract 8127, Mahoning County, Ohio",39,099,812700
3557,"Census Tract 8128, Mahoning County, Ohio",39,099,812800
4009,"Census Tract 8129, Mahoning County, Ohio",39,099,812900
4304,"Census Tract 8130, Mahoning County, Ohio",39,099,813000
4213,"Census Tract 8132, Mahoning County, Ohio",39,099,813200
3128,"Census Tract 8133, Mahoning County, Ohio",39,099,813300
3363,"Census Tract 8134, Mahoning County, Ohio",39,099,813400
3298,"Census Tract 8135.01, Mahoning County, Ohio",39,099,813501
4065,"Census Tract 8135.02, Mahoning County, Ohio",39,099,813502
5464,"Census Tract 8136.01, Mahoning County, Ohio",39,099,813601
2334,"Census Tract 8136.02, Mahoning County, Ohio",39,099,813602
2867,"Census Tract 8137, Mahoning County, Ohio",39,099,813700
3378,"Census Tract 8138, Mahoning County, Ohio",39,099,813800
1625,"Census Tract 8139, Mahoning County, Ohio",39,099,813900
3009,"Census Tract 8140, Mahoning County, Ohio",39,099,814000
2714,"Census Tract 8141, Mahoning County, Ohio",39,099,814100
2201,"Census Tract 8142, Mahoning County, Ohio",39,099,814200
1044,"Census Tract 1, Marion County, Ohio",39,101,000100
3105,"Census Tract 2, Marion County, Ohio",39,101,000200
1904,"Census Tract 3, Marion County, Ohio",39,101,000300
3312,"Census Tract 4, Marion County, Ohio",39,101,000400
4234,"Census Tract 5315.02, Summit County, Ohio",39,153,531502
4279,"Census Tract 5316.01, Summit County, Ohio",39,153,531601
3315,"Census Tract 5316.02, Summit County, Ohio",39,153,531602
4166,"Census Tract 5317.01, Summit County, Ohio",39,153,531701
3928,"Census Tract 5317.02, Summit County, Ohio",39,153,531702
5463,"Census Tract 5318.01, Summit County, Ohio",39,153,531801
4156,"Census Tract 5318.02, Summit County, Ohio",39,153,531802
4135,"Census Tract 5320.01, Summit County, Ohio",39,153,532001
3811,"Census Tract 5320.03, Summit County, Ohio",39,153,532003
4038,"Census Tract 5320.04, Summit County, Ohio",39,153,532004
6930,"Census Tract 5322.02, Summit County, Ohio",39,153,532202
5855,"Census Tract 5323.01, Summit County, Ohio",39,153,532301
5083,"Census Tract 5323.02, Summit County, Ohio",39,153,532302
3114,"Census Tract 5325.01, Summit County, Ohio",39,153,532501
3037,"Census Tract 5325.02, Summit County, Ohio",39,153,532502
2519,"Census Tract 5326, Summit County, Ohio",39,153,532600
7858,"Census Tract 5327.01, Summit County, Ohio",39,153,532701
3667,"Census Tract 5327.02, Summit County, Ohio",39,153,532702
5854,"Census Tract 5327.03, Summit County, Ohio",39,153,532703
7193,"Census Tract 5327.05, Summit County, Ohio",39,153,532705
3735,"Census Tract 5327.06, Summit County, Ohio",39,153,532706
5109,"Census Tract 5327.08, Summit County, Ohio",39,153,532708
1457,"Census Tract 5329.01, Summit County, Ohio",39,153,532901
9446,"Census Tract 5329.02, Summit County, Ohio",39,153,532902
5511,"Census Tract 5329.99, Summit County, Ohio",39,153,532999
1777,"Census Tract 5330, Summit County, Ohio",39,153,533000
4938,"Census Tract 5331.01, Summit County, Ohio",39,153,533101
2418,"Census Tract 5331.02, Summit County, Ohio",39,153,533102
5479,"Census Tract 5332, Summit County, Ohio",39,153,533200
5714,"Census Tract 5334, Summit County, Ohio",39,153,533400
8260,"Census Tract 5335.01, Summit County, Ohio",39,153,533501
3881,"Census Tract 5335.02, Summit County, Ohio",39,153,533502
6760,"Census Tract 5340, Summit County, Ohio",39,153,534000
2654,"Census Tract 5341, Summit County, Ohio",39,153,534100
2875,"Census Tract 9203, Trumbull County, Ohio",39,155,920300
2274,"Census Tract 9204, Trumbull County, Ohio",39,155,920400
4367,"Census Tract 9207, Trumbull County, Ohio",39,155,920700
1811,"Census Tract 9208, Trumbull County, Ohio",39,155,920800
2886,"Census Tract 9209, Trumbull County, Ohio",39,155,920900
5246,"Census Tract 9210, Trumbull County, Ohio",39,155,921000
3685,"Census Tract 9211, Trumbull County, Ohio",39,155,921100
1660,"Census Tract 9212, Trumbull County, Ohio",39,155,921200
2191,"Census Tract 9213, Trumbull County, Ohio",39,155,921300
3165,"Census Tract 9214, Trumbull County, Ohio",39,155,921400
5712,"Census Tract 9215, Trumbull County, Ohio",39,155,921500
3539,"Census Tract 9216, Trumbull County, Ohio",39,155,921600
3003,"Census Tract 9301.01, Trumbull County, Ohio",39,155,930101
3060,"Census Tract 1774.04, Cuyahoga County, Ohio",39,035,177404
4636,"Census Tract 1774.05, Cuyahoga County, Ohio",39,035,177405
3686,"Census Tract 1774.06, Cuyahoga County, Ohio",39,035,177406
4070,"Census Tract 1775.01, Cuyahoga County, Ohio",39,035,177501
3252,"Census Tract 1775.03, Cuyahoga County, Ohio",39,035,177503
3892,"Census Tract 1775.04, Cuyahoga County, Ohio",39,035,177504
4076,"Census Tract 1775.05, Cuyahoga County, Ohio",39,035,177505
1971,"Census Tract 1776.04, Cuyahoga County, Ohio",39,035,177604
2736,"Census Tract 1776.05, Cuyahoga County, Ohio",39,035,177605
3513,"Census Tract 1776.06, Cuyahoga County, Ohio",39,035,177606
3821,"Census Tract 1776.07, Cuyahoga County, Ohio",39,035,177607
5693,"Census Tract 1776.08, Cuyahoga County, Ohio",39,035,177608
1806,"Census Tract 1776.09, Cuyahoga County, Ohio",39,035,177609
2750,"Census Tract 1781.01, Cuyahoga County, Ohio",39,035,178101
4278,"Census Tract 1781.02, Cuyahoga County, Ohio",39,035,178102
3109,"Census Tract 1782.01, Cuyahoga County, Ohio",39,035,178201
5284,"Census Tract 1782.04, Cuyahoga County, Ohio",39,035,178204
1865,"Census Tract 1782.05, Cuyahoga County, Ohio",39,035,178205
2630,"Census Tract 1782.06, Cuyahoga County, Ohio",39,035,178206
3731,"Census Tract 1791.01, Cuyahoga County, Ohio",39,035,179101
2588,"Census Tract 1791.02, Cuyahoga County, Ohio",39,035,179102
3920,"Census Tract 1801.02, Cuyahoga County, Ohio",39,035,180102
3471,"Census Tract 1801.03, Cuyahoga County, Ohio",39,035,180103
2985,"Census Tract 1801.04, Cuyahoga County, Ohio",39,035,180104
6619,"Census Tract 1811, Cuyahoga County, Ohio",39,035,181100
6033,"Census Tract 1812.01, Cuyahoga County, Ohio",39,035,181201
2706,"Census Tract 1812.03, Cuyahoga County, Ohio",39,035,181203
4757,"Census Tract 1812.04, Cuyahoga County, Ohio",39,035,181204
2460,"Census Tract 1821.03, Cuyahoga County, Ohio",39,035,182103
2532,"Census Tract 1821.04, Cuyahoga County, Ohio",39,035,182104
3512,"Census Tract 1821.05, Cuyahoga County, Ohio",39,035,182105
3093,"Census Tract 1821.06, Cuyahoga County, Ohio",39,035,182106
2783,"Census Tract 1831, Cuyahoga County, Ohio",39,035,183100
2499,"Census Tract 1832, Cuyahoga County, Ohio",39,035,183200
4068,"Census Tract 1833, Cuyahoga County, Ohio",39,035,183300
1868,"Census Tract 1834.01, Cuyahoga County, Ohio",39,035,183401
2803,"Census Tract 1774.03, Cuyahoga County, Ohio",39,035,177403
1858,"Census Tract 1834.02, Cuyahoga County, Ohio",39,035,183402
3000,"Census Tract 1835.01, Cuyahoga County, Ohio",39,035,183501
3494,"Census Tract 1835.02, Cuyahoga County, Ohio",39,035,183502
1349,"Census Tract 1836.03, Cuyahoga County, Ohio",39,035,183603
2198,"Census Tract 1836.04, Cuyahoga County, Ohio",39,035,183604
2228,"Census Tract 1836.05, Cuyahoga County, Ohio",39,035,183605
1803,"Census Tract 1836.06, Cuyahoga County, Ohio",39,035,183606
4897,"Census Tract 1841.03, Cuyahoga County, Ohio",39,035,184103
1669,"Census Tract 1841.04, Cuyahoga County, Ohio",39,035,184104
2382,"Census Tract 85.02, Hamilton County, Ohio",39,061,008502
1998,"Census Tract 86.01, Hamilton County, Ohio",39,061,008601
3385,"Census Tract 88, Hamilton County, Ohio",39,061,008800
4116,"Census Tract 92, Hamilton County, Ohio",39,061,009200
2325,"Census Tract 93, Hamilton County, Ohio",39,061,009300
1513,"Census Tract 94, Hamilton County, Ohio",39,061,009400
2176,"Census Tract 95, Hamilton County, Ohio",39,061,009500
4658,"Census Tract 96, Hamilton County, Ohio",39,061,009600
4954,"Census Tract 97, Hamilton County, Ohio",39,061,009700
2269,"Census Tract 98, Hamilton County, Ohio",39,061,009800
3883,"Census Tract 99.01, Hamilton County, Ohio",39,061,009901
4054,"Census Tract 99.02, Hamilton County, Ohio",39,061,009902
6274,"Census Tract 100.02, Hamilton County, Ohio",39,061,010002
6029,"Census Tract 100.03, Hamilton County, Ohio",39,061,010003
4217,"Census Tract 100.04, Hamilton County, Ohio",39,061,010004
1443,"Census Tract 100.05, Hamilton County, Ohio",39,061,010005
4215,"Census Tract 101, Hamilton County, Ohio",39,061,010100
5829,"Census Tract 102.01, Hamilton County, Ohio",39,061,010201
2266,"Census Tract 102.02, Hamilton County, Ohio",39,061,010202
1460,"Census Tract 103, Hamilton County, Ohio",39,061,010300
903,"Census Tract 104, Hamilton County, Ohio",39,061,010400
1561,"Census Tract 105, Hamilton County, Ohio",39,061,010500
1432,"Census Tract 106, Hamilton County, Ohio",39,061,010600
1672,"Census Tract 107, Hamilton County, Ohio",39,061,010700
2594,"Census Tract 109, Hamilton County, Ohio",39,061,010900
3105,"Census Tract 110, Hamilton County, Ohio",39,061,011000
3814,"Census Tract 111, Hamilton County, Ohio",39,061,011100
5360,"Census Tract 204.01, Hamilton County, Ohio",39,061,020401
5795,"Census Tract 204.03, Hamilton County, Ohio",39,061,020403
4910,"Census Tract 204.04, Hamilton County, Ohio",39,061,020404
2817,"Census Tract 205.01, Hamilton County, Ohio",39,061,020501
5313,"Census Tract 205.02, Hamilton County, Ohio",39,061,020502
3007,"Census Tract 205.04, Hamilton County, Ohio",39,061,020504
4069,"Census Tract 205.05, Hamilton County, Ohio",39,061,020505
6315,"Census Tract 206.01, Hamilton County, Ohio",39,061,020601
5098,"Census Tract 206.03, Hamilton County, Ohio",39,061,020603
2874,"Census Tract 206.04, Hamilton County, Ohio",39,061,020604
7011,"Census Tract 207.01, Hamilton County, Ohio",39,061,020701
3495,"Census Tract 207.05, Hamilton County, Ohio",39,061,020705
4473,"Census Tract 207.07, Hamilton County, Ohio",39,061,020707
2901,"Census Tract 207.41, Hamilton County, Ohio",39,061,020741
4561,"Census Tract 207.42, Hamilton County, Ohio",39,061,020742
3285,"Census Tract 207.62, Hamilton County, Ohio",39,061,020762
1895,"Census Tract 207.63, Hamilton County, Ohio",39,061,020763
5367,"Census Tract 207.64, Hamilton County, Ohio",39,061,020764
5311,"Census Tract 208.02, Hamilton County, Ohio",39,061,020802
2839,"Census Tract 5.02, Marion County, Ohio",39,101,000502
4925,"Census Tract 6, Marion County, Ohio",39,101,000600
2543,"Census Tract 7, Marion County, Ohio",39,101,000700
2193,"Census Tract 8, Marion County, Ohio",39,101,000800
3940,"Census Tract 9, Marion County, Ohio",39,101,000900
3256,"Census Tract 10, Marion County, Ohio",39,101,001000
2731,"Census Tract 11, Marion County, Ohio",39,101,001100
4850,"Census Tract 101, Marion County, Ohio",39,101,010100
5433,"Census Tract 102.01, Marion County, Ohio",39,101,010201
4861,"Census Tract 102.02, Marion County, Ohio",39,101,010202
4917,"Census Tract 103, Marion County, Ohio",39,101,010300
4802,"Census Tract 104, Marion County, Ohio",39,101,010400
5320,"Census Tract 105, Marion County, Ohio",39,101,010500
8028,"Census Tract 4001, Medina County, Ohio",39,103,400100
5378,"Census Tract 4020, Medina County, Ohio",39,103,402000
3405,"Census Tract 4030.01, Medina County, Ohio",39,103,403001
3106,"Census Tract 4030.02, Medina County, Ohio",39,103,403002
4366,"Census Tract 4040, Medina County, Ohio",39,103,404000
4675,"Census Tract 4050, Medina County, Ohio",39,103,405000
6008,"Census Tract 4060, Medina County, Ohio",39,103,406000
7158,"Census Tract 4070, Medina County, Ohio",39,103,407000
3233,"Census Tract 4080.01, Medina County, Ohio",39,103,408001
1900,"Census Tract 4080.02, Medina County, Ohio",39,103,408002
3144,"Census Tract 4080.03, Medina County, Ohio",39,103,408003
3705,"Census Tract 4081.01, Medina County, Ohio",39,103,408101
3550,"Census Tract 4081.02, Medina County, Ohio",39,103,408102
4644,"Census Tract 4082.01, Medina County, Ohio",39,103,408201
5033,"Census Tract 4082.02, Medina County, Ohio",39,103,408202
3444,"Census Tract 4083.01, Medina County, Ohio",39,103,408301
3663,"Census Tract 4083.03, Medina County, Ohio",39,103,408303
3033,"Census Tract 4083.04, Medina County, Ohio",39,103,408304
2595,"Census Tract 4083.05, Medina County, Ohio",39,103,408305
2448,"Census Tract 4090.01, Medina County, Ohio",39,103,409001
4547,"Census Tract 4090.02, Medina County, Ohio",39,103,409002
4056,"Census Tract 4100, Medina County, Ohio",39,103,410000
1584,"Census Tract 4110.01, Medina County, Ohio",39,103,411001
3204,"Census Tract 5.01, Marion County, Ohio",39,101,000501
2905,"Census Tract 4110.02, Medina County, Ohio",39,103,411002
4712,"Census Tract 4120, Medina County, Ohio",39,103,412000
5982,"Census Tract 4130, Medina County, Ohio",39,103,413000
4544,"Census Tract 4151, Medina County, Ohio",39,103,415100
4439,"Census Tract 4152, Medina County, Ohio",39,103,415200
4174,"Census Tract 4153, Medina County, Ohio",39,103,415300
4276,"Census Tract 4154, Medina County, Ohio",39,103,415400
5260,"Census Tract 4158.01, Medina County, Ohio",39,103,415801
1755,"Census Tract 4158.02, Medina County, Ohio",39,103,415802
5458,"Census Tract 4160, Medina County, Ohio",39,103,416000
2385,"Census Tract 9301.02, Trumbull County, Ohio",39,155,930102
2713,"Census Tract 9302, Trumbull County, Ohio",39,155,930200
3403,"Census Tract 9303, Trumbull County, Ohio",39,155,930300
3898,"Census Tract 9304, Trumbull County, Ohio",39,155,930400
5801,"Census Tract 9305, Trumbull County, Ohio",39,155,930500
3530,"Census Tract 9306, Trumbull County, Ohio",39,155,930600
4381,"Census Tract 9307, Trumbull County, Ohio",39,155,930700
4522,"Census Tract 9308, Trumbull County, Ohio",39,155,930800
6901,"Census Tract 9309, Trumbull County, Ohio",39,155,930900
5594,"Census Tract 9310, Trumbull County, Ohio",39,155,931000
2503,"Census Tract 9311, Trumbull County, Ohio",39,155,931100
3803,"Census Tract 9312, Trumbull County, Ohio",39,155,931200
4420,"Census Tract 9313, Trumbull County, Ohio",39,155,931300
4009,"Census Tract 9314, Trumbull County, Ohio",39,155,931400
4336,"Census Tract 9315, Trumbull County, Ohio",39,155,931500
3850,"Census Tract 9316.01, Trumbull County, Ohio",39,155,931601
2796,"Census Tract 9316.02, Trumbull County, Ohio",39,155,931602
1813,"Census Tract 9317, Trumbull County, Ohio",39,155,931700
5375,"Census Tract 9319, Trumbull County, Ohio",39,155,931900
5756,"Census Tract 9320, Trumbull County, Ohio",39,155,932000
2504,"Census Tract 9322, Trumbull County, Ohio",39,155,932200
5874,"Census Tract 9323, Trumbull County, Ohio",39,155,932300
3054,"Census Tract 9325, Trumbull County, Ohio",39,155,932500
3969,"Census Tract 9326, Trumbull County, Ohio",39,155,932600
5518,"Census Tract 9327.01, Trumbull County, Ohio",39,155,932701
2280,"Census Tract 9327.02, Trumbull County, Ohio",39,155,932702
2742,"Census Tract 9328.01, Trumbull County, Ohio",39,155,932801
3298,"Census Tract 9328.02, Trumbull County, Ohio",39,155,932802
2475,"Census Tract 9329, Trumbull County, Ohio",39,155,932900
5176,"Census Tract 9330.01, Trumbull County, Ohio",39,155,933001
4359,"Census Tract 9330.02, Trumbull County, Ohio",39,155,933002
2518,"Census Tract 9331, Trumbull County, Ohio",39,155,933100
2505,"Census Tract 9333.01, Trumbull County, Ohio",39,155,933301
4977,"Census Tract 9333.02, Trumbull County, Ohio",39,155,933302
3270,"Census Tract 9334, Trumbull County, Ohio",39,155,933400
3800,"Census Tract 9335, Trumbull County, Ohio",39,155,933500
4607,"Census Tract 9336, Trumbull County, Ohio",39,155,933600
2707,"Census Tract 9337, Trumbull County, Ohio",39,155,933700
2724,"Census Tract 9338, Trumbull County, Ohio",39,155,933800
1652,"Census Tract 9339, Trumbull County, Ohio",39,155,933900
4932,"Census Tract 9340, Trumbull County, Ohio",39,155,934000
4755,"Census Tract 201, Tuscarawas County, Ohio",39,157,020100
3721,"Census Tract 202, Tuscarawas County, Ohio",39,157,020200
3144,"Census Tract 203, Tuscarawas County, Ohio",39,157,020300
5277,"Census Tract 204, Tuscarawas County, Ohio",39,157,020400
6130,"Census Tract 205, Tuscarawas County, Ohio",39,157,020500
4498,"Census Tract 7701, Adams County, Ohio",39,001,770100
4786,"Census Tract 7702, Adams County, Ohio",39,001,770200
3781,"Census Tract 7703.01, Adams County, Ohio",39,001,770301
3385,"Census Tract 7703.02, Adams County, Ohio",39,001,770302
4528,"Census Tract 7704, Adams County, Ohio",39,001,770400
3586,"Census Tract 7705, Adams County, Ohio",39,001,770500
3121,"Census Tract 7706, Adams County, Ohio",39,001,770600
4318,"Census Tract 101, Allen County, Ohio",39,003,010100
4203,"Census Tract 102, Allen County, Ohio",39,003,010200
1605,"Census Tract 103, Allen County, Ohio",39,003,010300
4786,"Census Tract 106, Allen County, Ohio",39,003,010600
4487,"Census Tract 108.01, Allen County, Ohio",39,003,010801
3583,"Census Tract 108.02, Allen County, Ohio",39,003,010802
4323,"Census Tract 109, Allen County, Ohio",39,003,010900
5254,"Census Tract 110, Allen County, Ohio",39,003,011000
3148,"Census Tract 112, Allen County, Ohio",39,003,011200
4359,"Census Tract 113.01, Allen County, Ohio",39,003,011301
2832,"Census Tract 113.02, Allen County, Ohio",39,003,011302
2920,"Census Tract 114, Allen County, Ohio",39,003,011400
2661,"Census Tract 115, Allen County, Ohio",39,003,011500
2790,"Census Tract 116, Allen County, Ohio",39,003,011600
2396,"Census Tract 118, Allen County, Ohio",39,003,011800
2654,"Census Tract 119, Allen County, Ohio",39,003,011900
2429,"Census Tract 120, Allen County, Ohio",39,003,012000
3330,"Census Tract 121, Allen County, Ohio",39,003,012100
3490,"Census Tract 122, Allen County, Ohio",39,003,012200
3967,"Census Tract 123, Allen County, Ohio",39,003,012300
2066,"Census Tract 124, Allen County, Ohio",39,003,012400
1957,"Census Tract 126, Allen County, Ohio",39,003,012600
1476,"Census Tract 127, Allen County, Ohio",39,003,012700
1873,"Census Tract 129, Allen County, Ohio",39,003,012900
4150,"Census Tract 130, Allen County, Ohio",39,003,013000
2555,"Census Tract 131, Allen County, Ohio",39,003,013100
2131,"Census Tract 132, Allen County, Ohio",39,003,013200
1247,"Census Tract 133, Allen County, Ohio",39,003,013300
2517,"Census Tract 134, Allen County, Ohio",39,003,013400
